month,borough,trip_type,route_id,period,total_operating_time,total_mileage,average_speed
2019-12,Bronx,SBS,BX12-SBS,Peak,4051021,34912015.2,8.61807806
2019-12,Bronx,SBS,BX41-SBS,Off-Peak,4243045,37878339.6,8.927159528
2019-12,Bronx,SBS,BX41-SBS,Peak,2182443,18206866.8,8.342424888
2019-12,Bronx,SBS,BX6-SBS,Off-Peak,4888101,37418644.8,7.65504739
2019-12,Bronx,SBS,BX6-SBS,Peak,2687351,18469486.8,6.872748219
2020-01,Bronx,SBS,BX12-SBS,Off-Peak,10463340,101438179.2,9.694627069
2020-01,Bronx,SBS,BX12-SBS,Peak,5838524,51143947.2,8.75973914
2020-01,Bronx,SBS,BX41-SBS,Off-Peak,4395840,40027561.2,9.105782103
2020-01,Bronx,SBS,BX41-SBS,Peak,2402462,20311246.8,8.454346749
2020-01,Bronx,SBS,BX6-SBS,Off-Peak,5422205,42075352.8,7.759823319
2020-01,Bronx,SBS,BX6-SBS,Peak,3076652,21495942,6.986796687
2020-02,Bronx,SBS,BX12-SBS,Off-Peak,9706048,93525613.2,9.635807818
2020-02,Bronx,SBS,BX12-SBS,Peak,5275216,46186934.4,8.755458431
2020-02,Bronx,SBS,BX41-SBS,Off-Peak,4020013,36777614.4,9.148630713
2020-02,Bronx,SBS,BX41-SBS,Peak,2125731,18013456.8,8.474005789
2020-02,Bronx,SBS,BX6-SBS,Off-Peak,4698195,36068799.6,7.677161037
2020-02,Bronx,SBS,BX6-SBS,Peak,2678131,18673952.4,6.972755403
2020-03,Bronx,SBS,BX12-SBS,Off-Peak,9769023,99613220.4,10.19684572
2020-03,Bronx,SBS,BX12-SBS,Peak,5333887,50942966.4,9.550814706
2020-03,Bronx,SBS,BX41-SBS,Off-Peak,3885638,37156809.6,9.562601972
2020-03,Bronx,SBS,BX41-SBS,Peak,2073390,19169492.4,9.245483194
2020-03,Bronx,SBS,BX6-SBS,Off-Peak,4963259,39485318.4,7.95552245
2020-03,Bronx,SBS,BX6-SBS,Peak,2735898,20294434.8,7.417833121
2020-04,Bronx,SBS,BX12-SBS,Off-Peak,7545847,82392166.8,10.91887588
2020-04,Bronx,SBS,BX12-SBS,Peak,3595596,39158661.6,10.89072899
2020-04,Bronx,SBS,BX41-SBS,Off-Peak,2831428,30062577.6,10.61746144
2020-04,Bronx,SBS,BX41-SBS,Peak,1437075,15444921.6,10.7474708
2020-04,Bronx,SBS,BX6-SBS,Off-Peak,3881311,34379323.2,8.857657426
2020-04,Bronx,SBS,BX6-SBS,Peak,1803487,15861708,8.795022088
2020-05,Bronx,SBS,BX12-SBS,Off-Peak,8083855,84652761.6,10.47183078
2020-05,Bronx,SBS,BX12-SBS,Peak,3682890,38213809.2,10.37603871
2020-05,Bronx,SBS,BX41-SBS,Off-Peak,3370508,34221434.4,10.1531978
2020-05,Bronx,SBS,BX41-SBS,Peak,1683560,17163255.6,10.19462068
2020-05,Bronx,SBS,BX6-SBS,Off-Peak,3798758,32757300,8.623160517
2020-05,Bronx,SBS,BX6-SBS,Peak,1785750,15356667.6,8.599561865
2020-06,Bronx,SBS,BX12-SBS,Off-Peak,9487829,94136482.8,9.921814864
2020-06,Bronx,SBS,BX12-SBS,Peak,5017511,49450438.8,9.855571577
