month,borough,trip_type,route_id,period,total_operating_time,total_mileage,average_speed
2018-10,Bronx,LCL/LTD,BX35SHTL,Off-Peak,2712,12322.8,4.54380531
2018-10,Bronx,LCL/LTD,BX36,Off-Peak,17248599,105397308,6.110485147
2018-10,Bronx,LCL/LTD,BX36,Peak,7938738,45676404,5.753610209
2018-10,Bronx,LCL/LTD,BX38,Off-Peak,3844992,27019191.6,7.027112566
2018-10,Bronx,LCL/LTD,BX38,Peak,2150229,13199508,6.138652209
2018-10,Bronx,LCL/LTD,BX39,Off-Peak,9086246,59859993.6,6.587978534
2018-10,Bronx,LCL/LTD,BX39,Peak,4283833,25381717.2,5.925001558
2018-10,Bronx,LCL/LTD,BX4,Off-Peak,2882435,19349647.2,6.712951792
2018-10,Bronx,LCL/LTD,BX4,Peak,1621335,9193406.4,5.6702695
2018-10,Bronx,LCL/LTD,BX40,Off-Peak,6947688,45083624.4,6.489011078
2018-10,Bronx,LCL/LTD,BX40,Peak,2889065,16466306.4,5.69952784
2018-10,Bronx,LCL/LTD,BX41,Off-Peak,5992872,46775296.8,7.805155325
2018-10,Bronx,LCL/LTD,BX41,Peak,2398036,15600135.6,6.505380069
2018-10,Bronx,LCL/LTD,BX42,Off-Peak,7080745,44594773.2,6.298034063
2018-10,Bronx,LCL/LTD,BX42,Peak,3043268,17226882,5.660652299
2018-10,Bronx,LCL/LTD,BX46,Off-Peak,810240,8740843.2,10.78796801
2018-10,Bronx,LCL/LTD,BX46,Peak,328328,3225304.8,9.823422919
2018-10,Bronx,LCL/LTD,BX4A,Off-Peak,3086953,19296608.4,6.25102112
2018-10,Bronx,LCL/LTD,BX4A,Peak,1704546,9575247.6,5.617476794
2018-10,Bronx,LCL/LTD,BX5,Off-Peak,5500893,47406636,8.617989116
2018-10,Bronx,LCL/LTD,BX5,Peak,3235804,24041822.4,7.429937784
2018-10,Bronx,LCL/LTD,BX5SHTL,Off-Peak,11119,20224.8,1.818940552
2018-10,Bronx,LCL/LTD,BX5SHTL,Peak,7016,60710.4,8.65313569
2018-10,Bronx,LCL/LTD,BX6,Off-Peak,8544106,62141313.6,7.273003589
2018-10,Bronx,LCL/LTD,BX6,Peak,3634993,21952958.4,6.039339938
2018-10,Bronx,LCL/LTD,BX7,Off-Peak,6525137,45119383.2,6.914702818
2018-10,Bronx,LCL/LTD,BX7,Peak,3783104,22874004,6.046358757
2018-10,Bronx,LCL/LTD,BX8,Off-Peak,6702249,54003146.4,8.057466441
2018-10,Bronx,LCL/LTD,BX8,Peak,4275146,32402574,7.579290625
2018-10,Bronx,LCL/LTD,BX9,Off-Peak,14125550,91239732,6.459198544
2018-10,Bronx,LCL/LTD,BX9,Peak,6485006,36152701.2,5.57481384
2018-11,Bronx,LCL/LTD,BX1,Off-Peak,8851601,58746744,6.636849537
2018-11,Bronx,LCL/LTD,BX1,Peak,3972034,24976008,6.287964302
2018-11,Bronx,LCL/LTD,BX10,Off-Peak,6077160,51179140.8,8.421555595
2018-11,Bronx,LCL/LTD,BX10,Peak,2872976,20362154.4,7.087478072
2018-11,Bronx,LCL/LTD,BX11,Off-Peak,6792032,41798563.2,6.154058638
2018-11,Bronx,LCL/LTD,BX11,Peak,3523566,18781045.2,5.330124425
2018-11,Bronx,LCL/LTD,BX11SHTL,Off-Peak,6105,32914.8,5.391449631
2018-11,Bronx,LCL/LTD,BX12,Off-Peak,4853827,43924600.8,9.04947803
2018-11,Bronx,LCL/LTD,BX12,Peak,2201975,16053282,7.290401571
2018-11,Bronx,LCL/LTD,BX13,Off-Peak,4666341,28967734.8,6.207804959
2018-11,Bronx,LCL/LTD,BX13,Peak,2979389,15864343.2,5.324696842
2018-11,Bronx,LCL/LTD,BX15,Off-Peak,10999974,68056077.6,6.186930769
2018-11,Bronx,LCL/LTD,BX15,Peak,4837781,25963117.2,5.366740909
2018-11,Bronx,LCL/LTD,BX16,Off-Peak,4289934,38222301.6,8.909764486
2018-11,Bronx,LCL/LTD,BX16,Peak,2224944,16920414,7.604871853
2018-11,Bronx,LCL/LTD,BX17,Off-Peak,5302147,36438876,6.872475622
2018-11,Bronx,LCL/LTD,BX17,Peak,3081564,18972414,6.156748327
2018-11,Bronx,LCL/LTD,BX19,Off-Peak,10936885,59961182.4,5.48247352
2018-11,Bronx,LCL/LTD,BX19,Peak,4228288,20681820,4.891298795
2018-11,Bronx,LCL/LTD,BX2,Off-Peak,8332296,45240530.4,5.429539517
2018-11,Bronx,LCL/LTD,BX2,Peak,4264502,22858448.4,5.360168292
2018-11,Bronx,LCL/LTD,BX20,Off-Peak,195242,1519956,7.784984788
2018-11,Bronx,LCL/LTD,BX20,Peak,698929,4999896,7.153653662
2018-11,Bronx,LCL/LTD,BX20SHTL,Off-Peak,1039,11707.2,11.26775746
2018-11,Bronx,LCL/LTD,BX20SHTL,Peak,8892,92282.4,10.37813765
2018-11,Bronx,LCL/LTD,BX21,Off-Peak,7911205,55027353.6,6.95562226
2018-11,Bronx,LCL/LTD,BX21,Peak,3074447,18486478.8,6.012944377
2018-11,Bronx,LCL/LTD,BX22,Off-Peak,5588459,35289889.2,6.314780014
2018-11,Bronx,LCL/LTD,BX22,Peak,3044073,16650619.2,5.469848851
2018-11,Bronx,LCL/LTD,BX23,Off-Peak,2156399,24779361.6,11.49108379
2018-11,Bronx,LCL/LTD,BX23,Peak,1909761,20418523.2,10.69166414
2018-11,Bronx,LCL/LTD,BX24,Off-Peak,1217661,11000736,9.034317433
2018-11,Bronx,LCL/LTD,BX24,Peak,538038,4359729.6,8.103014285
2018-11,Bronx,LCL/LTD,BX26,Off-Peak,4405318,31361072.4,7.118912278
2018-11,Bronx,LCL/LTD,BX26,Peak,2548840,16032286.8,6.290032642
2018-11,Bronx,LCL/LTD,BX27,Off-Peak,3373411,24863032.8,7.370294577
2018-11,Bronx,LCL/LTD,BX27,Peak,2252952,14598352.8,6.479655492
2018-11,Bronx,LCL/LTD,BX28,Off-Peak,5977290,42692958,7.142527466
2018-11,Bronx,LCL/LTD,BX28,Peak,1912786,11286536.4,5.900574555
2018-11,Bronx,LCL/LTD,BX29,Off-Peak,1533253,22389228,14.60243548
2018-11,Bronx,LCL/LTD,BX29,Peak,770713,10762963.2,13.96494311
2018-11,Bronx,LCL/LTD,BX29SHTL,Off-Peak,2279,18266.4,8.01509434
2018-11,Bronx,LCL/LTD,BX3,Off-Peak,6175886,44205969.6,7.157834455
2018-11,Bronx,LCL/LTD,BX3,Peak,2906472,17937154.8,6.171452813
2018-11,Bronx,LCL/LTD,BX30,Off-Peak,5140749,37523847.6,7.299295803
2018-11,Bronx,LCL/LTD,BX30,Peak,2772383,18164775.6,6.552044072
2018-11,Bronx,LCL/LTD,BX31,Off-Peak,6043536,46702080,7.727608473
2018-11,Bronx,LCL/LTD,BX31,Peak,2869748,19679576.4,6.857597392
2018-11,Bronx,LCL/LTD,BX32,Off-Peak,4112791,23594882.4,5.736951477
2018-11,Bronx,LCL/LTD,BX32,Peak,2496246,12940981.2,5.18417704
2018-11,Bronx,LCL/LTD,BX33,Off-Peak,1638285,11505153.6,7.022681402
2018-11,Bronx,LCL/LTD,BX33,Peak,956132,5106592.8,5.340886823
2018-11,Bronx,LCL/LTD,BX34,Off-Peak,2533404,18965239.2,7.48606981
2018-11,Bronx,LCL/LTD,BX34,Peak,867413,5517712.8,6.361113795
2018-11,Bronx,LCL/LTD,BX34SHTL,Off-Peak,11354,26978.4,2.376114145
2018-11,Bronx,LCL/LTD,BX34SHTL,Peak,15821,40485.6,2.558978573
2018-11,Bronx,LCL/LTD,BX35,Off-Peak,7195446,44582706,6.195961446
2018-11,Bronx,LCL/LTD,BX35,Peak,3307977,17289946.8,5.226743354
2018-11,Bronx,LCL/LTD,BX36,Off-Peak,14410769,88133518.8,6.115809559
2018-11,Bronx,LCL/LTD,BX36,Peak,6179847,35458081.2,5.737695642
2018-11,Bronx,LCL/LTD,BX38,Off-Peak,3393759,23602467.6,6.954668142
2018-11,Bronx,LCL/LTD,BX38,Peak,1848421,11363925.6,6.147909811
2018-11,Bronx,LCL/LTD,BX39,Off-Peak,7283223,48286490.4,6.629824516
2018-11,Bronx,LCL/LTD,BX39,Peak,3397060,20202559.2,5.947071644
2018-11,Bronx,LCL/LTD,BX4,Off-Peak,2432442,16303028.4,6.702329758
2018-11,Bronx,LCL/LTD,BX4,Peak,1395352,7789230,5.582268847
2018-11,Bronx,LCL/LTD,BX40,Off-Peak,5822985,38162080.8,6.553697253
2018-11,Bronx,LCL/LTD,BX40,Peak,2306287,13227098.4,5.735235207
2018-11,Bronx,LCL/LTD,BX41,Off-Peak,4601156,36014511.6,7.827274624
2018-11,Bronx,LCL/LTD,BX41,Peak,1788233,11676726,6.529756469
2018-11,Bronx,LCL/LTD,BX42,Off-Peak,6056277,38454912,6.349595965
2018-11,Bronx,LCL/LTD,BX42,Peak,2545391,14575075.2,5.726065347
2018-11,Bronx,LCL/LTD,BX46,Off-Peak,701997,7422001.2,10.57269646
2018-11,Bronx,LCL/LTD,BX46,Peak,273690,2624457.6,9.58916146
2018-11,Bronx,LCL/LTD,BX4A,Off-Peak,2473768,15485745.6,6.25998299
2018-11,Bronx,LCL/LTD,BX4A,Peak,1476733,8290008,5.613748728
2018-11,Bronx,LCL/LTD,BX5,Off-Peak,4618457,40082832,8.678836243
2018-11,Bronx,LCL/LTD,BX5,Peak,2660055,19743573.6,7.422242623
2018-11,Bronx,LCL/LTD,BX5SHTL,Off-Peak,1356,7632,5.628318584
2018-11,Bronx,LCL/LTD,BX5SHTL,Peak,15382,64015.2,4.161695488
2018-11,Bronx,LCL/LTD,BX6,Off-Peak,7324007,52944822,7.228942026
2018-11,Bronx,LCL/LTD,BX6,Peak,3142119,19067547.6,6.068372204
2018-11,Bronx,LCL/LTD,BX7,Off-Peak,5761082,39928863.6,6.930792445
2018-11,Bronx,LCL/LTD,BX7,Peak,3134712,18842205.6,6.010825109
2018-11,Bronx,LCL/LTD,BX8,Off-Peak,5542917,44701272,8.064575385
2018-11,Bronx,LCL/LTD,BX8,Peak,3526182,26870029.2,7.620148138
2018-11,Bronx,LCL/LTD,BX9,Off-Peak,11514197,74244430.8,6.448077169
2018-11,Bronx,LCL/LTD,BX9,Peak,5019578,28326517.2,5.643206899
2018-12,Bronx,LCL/LTD,BX1,Off-Peak,8875370,59777150.4,6.735172776
2018-12,Bronx,LCL/LTD,BX1,Peak,3984479,25724163.6,6.456092152
2018-12,Bronx,LCL/LTD,BX10,Off-Peak,6305120,55532296.8,8.807492451
2018-12,Bronx,LCL/LTD,BX10,Peak,3202665,24210032.4,7.559339612
2018-12,Bronx,LCL/LTD,BX11,Off-Peak,6908175,42884499.6,6.207789988
2018-12,Bronx,LCL/LTD,BX11,Peak,3668206,19716350.4,5.374929979
2018-12,Bronx,LCL/LTD,BX12,Off-Peak,4262684,38411636.4,9.011138616
2018-12,Bronx,LCL/LTD,BX12,Peak,1926891,14459529.6,7.504072415
2018-12,Bronx,LCL/LTD,BX13,Off-Peak,4639372,28779260.4,6.20326639
2018-12,Bronx,LCL/LTD,BX13,Peak,2964616,15927012,5.372369305
2018-12,Bronx,LCL/LTD,BX15,Off-Peak,11412214,71209072.8,6.239724632
2018-12,Bronx,LCL/LTD,BX15,Peak,5156700,28180818,5.464893827
2018-12,Bronx,LCL/LTD,BX16,Off-Peak,4269658,39961422,9.359396467
2018-12,Bronx,LCL/LTD,BX16,Peak,2504172,21209490,8.469661828
2018-12,Bronx,LCL/LTD,BX17,Off-Peak,5546139,39148426.8,7.058681147
2018-12,Bronx,LCL/LTD,BX17,Peak,3236259,20413926,6.307877707
2018-12,Bronx,LCL/LTD,BX19,Off-Peak,11577349,64679529.6,5.586730572
2018-12,Bronx,LCL/LTD,BX19,Peak,4612454,23289901.2,5.04935143
2018-12,Bronx,LCL/LTD,BX2,Off-Peak,8107752,46733911.2,5.764102207
2018-12,Bronx,LCL/LTD,BX2,Peak,4072386,23331358.8,5.729161921
2018-12,Bronx,LCL/LTD,BX20,Off-Peak,202982,1618225.2,7.972259609
2018-12,Bronx,LCL/LTD,BX20,Peak,741939,5601110.4,7.549286936
2018-12,Bronx,LCL/LTD,BX20SHTL,Peak,7834,44658,5.700536125
2018-12,Bronx,LCL/LTD,BX21,Off-Peak,8289510,58194723.6,7.020285107
2018-12,Bronx,LCL/LTD,BX21,Peak,3620154,22039466.4,6.087991395
2018-12,Bronx,LCL/LTD,BX22,Off-Peak,5742447,36604854,6.374434801
2018-12,Bronx,LCL/LTD,BX22,Peak,3180358,18105098.4,5.692786284
2018-12,Bronx,LCL/LTD,BX23,Off-Peak,2216597,25559352,11.53089714
2018-12,Bronx,LCL/LTD,BX23,Peak,2036925,21766752,10.68608417
2018-12,Bronx,LCL/LTD,BX24,Off-Peak,1227188,11198926.8,9.125681477
2018-12,Bronx,LCL/LTD,BX24,Peak,512892,4189773.6,8.168919773
2018-12,Bronx,LCL/LTD,BX26,Off-Peak,4476735,32160603.6,7.183941779
2018-12,Bronx,LCL/LTD,BX26,Peak,2476947,16226474.4,6.550997821
2018-12,Bronx,LCL/LTD,BX27,Off-Peak,3359243,24981451.2,7.43663117
2018-12,Bronx,LCL/LTD,BX27,Peak,2300888,15471903.6,6.724318437
2018-12,Bronx,LCL/LTD,BX28,Off-Peak,6281863,46186344,7.352332262
2018-12,Bronx,LCL/LTD,BX28,Peak,2279231,14096023.2,6.184552246
2018-12,Bronx,LCL/LTD,BX29,Off-Peak,1420546,21119022,14.8668343
2018-12,Bronx,LCL/LTD,BX29,Peak,825122,11688519.6,14.16580772
2018-12,Bronx,LCL/LTD,BX3,Off-Peak,6172149,45109281.6,7.308521165
2018-12,Bronx,LCL/LTD,BX3,Peak,2987705,18784548,6.287283383
2018-12,Bronx,LCL/LTD,BX30,Off-Peak,5533293,41149652.4,7.436738376
2018-12,Bronx,LCL/LTD,BX30,Peak,2967500,20467479.6,6.897213008
2018-12,Bronx,LCL/LTD,BX31,Off-Peak,5940244,46542402,7.835099366
2018-12,Bronx,LCL/LTD,BX31,Peak,2836967,19969351.2,7.038979022
2018-12,Bronx,LCL/LTD,BX32,Off-Peak,4394741,25837999.2,5.879299645
2018-12,Bronx,LCL/LTD,BX32,Peak,2588521,13894531.2,5.367749074
2018-12,Bronx,LCL/LTD,BX33,Off-Peak,1744728,12092014.8,6.930601675
2018-12,Bronx,LCL/LTD,BX33,Peak,950223,5315137.2,5.593568247
2018-12,Bronx,LCL/LTD,BX34,Off-Peak,2519983,20162001.6,8.00084826
2018-12,Bronx,LCL/LTD,BX34,Peak,1220549,8530700.4,6.989232223
2018-12,Bronx,LCL/LTD,BX35,Off-Peak,6910767,42715076.4,6.18094582
2018-12,Bronx,LCL/LTD,BX35,Peak,3412214,18044326.8,5.288158011
2018-12,Bronx,LCL/LTD,BX36,Off-Peak,14647652,90442468.8,6.17453697
2018-12,Bronx,LCL/LTD,BX36,Peak,6561535,38821914,5.916590249
2018-12,Bronx,LCL/LTD,BX38,Off-Peak,3176609,22472809.2,7.074465003
2018-12,Bronx,LCL/LTD,BX38,Peak,1775354,11470716,6.461086634
2018-12,Bronx,LCL/LTD,BX39,Off-Peak,7367576,49215474,6.680009002
2018-12,Bronx,LCL/LTD,BX39,Peak,3798838,23324137.2,6.139808331
2018-12,Bronx,LCL/LTD,BX4,Off-Peak,2476119,16514953.2,6.669692854
2018-12,Bronx,LCL/LTD,BX4,Peak,1426196,8284392,5.808733162
2018-12,Bronx,LCL/LTD,BX40,Off-Peak,6084800,40072028.4,6.585594991
2018-12,Bronx,LCL/LTD,BX40,Peak,2476440,14578185.6,5.886750981
2018-12,Bronx,LCL/LTD,BX41,Off-Peak,4297817,33780258,7.859864205
2018-12,Bronx,LCL/LTD,BX41,Peak,1716962,11586117.6,6.748033795
2018-12,Bronx,LCL/LTD,BX41SHTL,Off-Peak,1764,11170.8,6.332653061
2018-12,Bronx,LCL/LTD,BX42,Off-Peak,6084982,38613380.4,6.34568523
2018-12,Bronx,LCL/LTD,BX42,Peak,2490276,14563148.4,5.848005763
2018-12,Bronx,LCL/LTD,BX46,Off-Peak,690769,7467213.6,10.81000103
2018-12,Bronx,LCL/LTD,BX46,Peak,272580,2690694,9.871208453
2018-12,Bronx,LCL/LTD,BX4A,Off-Peak,2629986,16514190,6.279193121
2018-12,Bronx,LCL/LTD,BX4A,Peak,1539424,8824435.2,5.732296755
2018-12,Bronx,LCL/LTD,BX5,Off-Peak,4583553,40452508.8,8.825578934
2018-12,Bronx,LCL/LTD,BX5,Peak,2831173,21624598.8,7.638035118
2018-12,Bronx,LCL/LTD,BX5SHTL,Off-Peak,1793,7632,4.256553263
2018-12,Bronx,LCL/LTD,BX5SHTL,Peak,11754,88531.2,7.532006126
2018-12,Bronx,LCL/LTD,BX6,Off-Peak,7353757,53095226.4,7.2201497
2018-12,Bronx,LCL/LTD,BX6,Peak,3180685,19473426,6.122400049
2018-12,Bronx,LCL/LTD,BX7,Off-Peak,5684817,39879554.4,7.015099061
2018-12,Bronx,LCL/LTD,BX7,Peak,3234442,20018462.4,6.189154853
2018-12,Bronx,LCL/LTD,BX8,Off-Peak,5483791,44977377.6,8.201876694
2018-12,Bronx,LCL/LTD,BX8,Peak,3438164,26540589.6,7.719407684
2018-12,Bronx,LCL/LTD,BX9,Off-Peak,11676090,75223717.2,6.442543454
2018-12,Bronx,LCL/LTD,BX9,Peak,5146536,29723482.8,5.775434739
2019-01,Bronx,LCL/LTD,BX1,Off-Peak,10076577,69181916.4,6.865616806
2019-01,Bronx,LCL/LTD,BX1,Peak,4666933,30747434.4,6.588359936
2019-01,Bronx,LCL/LTD,BX11,Off-Peak,7593876,47307247.2,6.229657582
2019-01,Bronx,LCL/LTD,BX11,Peak,4758716,25557451.2,5.370661162
2019-01,Bronx,LCL/LTD,BX12,Off-Peak,5184319,47754835.2,9.211399839
2019-01,Bronx,LCL/LTD,BX12,Peak,2453650,19165057.2,7.810835775
2019-01,Bronx,LCL/LTD,BX13,Off-Peak,4924170,31822786.8,6.462568677
2019-01,Bronx,LCL/LTD,BX13,Peak,3532165,19078322.4,5.401311207
2019-01,Bronx,LCL/LTD,BX15,Off-Peak,13384072,83663370,6.250965327
2019-01,Bronx,LCL/LTD,BX15,Peak,6202788,33646546.8,5.424423146
2019-01,Bronx,LCL/LTD,BX15SHTL,Peak,4929,23068.8,4.680219111
2019-01,Bronx,LCL/LTD,BX16,Off-Peak,4784361,45238874.4,9.455572939
2019-01,Bronx,LCL/LTD,BX16,Peak,2911871,24840525.6,8.530778184
2019-01,Bronx,LCL/LTD,BX17,Off-Peak,6180486,43785990,7.084554516
2019-01,Bronx,LCL/LTD,BX17,Peak,3823901,24064966.8,6.293302782
2019-01,Bronx,LCL/LTD,BX19,Off-Peak,12058763,70053670.8,5.809357958
2019-01,Bronx,LCL/LTD,BX19,Peak,5363111,28094036.4,5.238384289
2019-01,Bronx,LCL/LTD,BX2,Off-Peak,9795021,54671670,5.58157762
2019-01,Bronx,LCL/LTD,BX2,Peak,5104380,28157810.4,5.516401679
2019-01,Bronx,LCL/LTD,BX20,Off-Peak,224714,1973530.8,8.782411421
2019-01,Bronx,LCL/LTD,BX20,Peak,774884,6549829.2,8.452657688
2019-01,Bronx,LCL/LTD,BX20SHTL,Peak,19296,164163.6,8.507649254
2019-01,Bronx,LCL/LTD,BX21,Off-Peak,9561853,68598000,7.174132462
2019-01,Bronx,LCL/LTD,BX21,Peak,4079342,25603891.2,6.276475765
2019-01,Bronx,LCL/LTD,BX22,Off-Peak,6482009,41946080.4,6.471154298
2019-01,Bronx,LCL/LTD,BX22,Peak,3769872,22013298,5.839269344
2019-01,Bronx,LCL/LTD,BX23,Off-Peak,2383214,27923450.4,11.71671969
2019-01,Bronx,LCL/LTD,BX23,Peak,2232365,24157274.4,10.82138199
2019-01,Bronx,LCL/LTD,BX24,Off-Peak,1256687,11508210,9.157578617
2019-01,Bronx,LCL/LTD,BX24,Peak,545176,4427784,8.121751508
2019-01,Bronx,LCL/LTD,BX26,Off-Peak,4999575,36645840,7.329791032
2019-01,Bronx,LCL/LTD,BX26,Peak,2844880,19070967.6,6.703610557
2019-01,Bronx,LCL/LTD,BX27,Off-Peak,3562036,26778830.4,7.51784384
2019-01,Bronx,LCL/LTD,BX27,Peak,2416211,16489220.4,6.824412437
2019-01,Bronx,LCL/LTD,BX28,Off-Peak,6899989,51077836.8,7.402596845
2019-01,Bronx,LCL/LTD,BX28,Peak,2604368,16515972,6.341642963
2019-01,Bronx,LCL/LTD,BX29,Off-Peak,1600338,24555654,15.34404232
2019-01,Bronx,LCL/LTD,BX29,Peak,901903,13166719.2,14.59881961
2019-01,Bronx,LCL/LTD,BX3,Off-Peak,7000532,51571753.2,7.366833435
2019-01,Bronx,LCL/LTD,BX3,Peak,3597661,22717440,6.314502673
2019-01,Bronx,LCL/LTD,BX30,Off-Peak,6172483,46300539.6,7.501120635
2019-01,Bronx,LCL/LTD,BX30,Peak,3723741,26472852,7.109208723
2019-01,Bronx,LCL/LTD,BX31,Off-Peak,6661528,53089182,7.969520206
2019-01,Bronx,LCL/LTD,BX31,Peak,3183384,22977367.2,7.217906228
2019-01,Bronx,LCL/LTD,BX32,Off-Peak,4856203,28506027.6,5.870023885
2019-01,Bronx,LCL/LTD,BX32,Peak,2994413,16055989.2,5.361982198
2019-01,Bronx,LCL/LTD,BX33,Off-Peak,1748158,12387661.2,7.086122193
2019-01,Bronx,LCL/LTD,BX33,Peak,1055682,5809784.4,5.503347031
2019-01,Bronx,LCL/LTD,BX34,Off-Peak,2812043,22902876,8.144568202
2019-01,Bronx,LCL/LTD,BX34,Peak,1365062,9723506.4,7.123124371
2019-01,Bronx,LCL/LTD,BX34SHTL,Peak,9768,13507.2,1.382800983
2019-01,Bronx,LCL/LTD,BX35,Off-Peak,7607668,46793217.6,6.150796486
2019-01,Bronx,LCL/LTD,BX35,Peak,4428229,23028242.4,5.200327806
2019-01,Bronx,LCL/LTD,BX36,Off-Peak,17330545,108964476,6.287423506
2019-01,Bronx,LCL/LTD,BX36,Peak,8689329,51391396.8,5.914311312
2019-01,Bronx,LCL/LTD,BX38,Off-Peak,3888950,27980539.2,7.194882732
2019-01,Bronx,LCL/LTD,BX38,Peak,2179848,14545083.6,6.672521937
2019-01,Bronx,LCL/LTD,BX39,Off-Peak,8153383,55144854,6.763432308
2019-01,Bronx,LCL/LTD,BX39,Peak,4250618,26198442,6.163443057
2019-01,Bronx,LCL/LTD,BX39SHTL,Peak,4374,25714.8,5.879012346
2019-01,Bronx,LCL/LTD,BX4,Off-Peak,2711660,18507524.4,6.825164069
2019-01,Bronx,LCL/LTD,BX4,Peak,1572152,9236282.4,5.874929651
2019-01,Bronx,LCL/LTD,BX40,Off-Peak,6930865,46840305.6,6.758219299
2019-01,Bronx,LCL/LTD,BX40,Peak,2896373,17271244.8,5.963059592
2019-01,Bronx,LCL/LTD,BX41,Off-Peak,5651071,45065563.2,7.974694213
2019-01,Bronx,LCL/LTD,BX41,Peak,2363290,16218619.2,6.862729161
2019-01,Bronx,LCL/LTD,BX42,Off-Peak,6886604,44518266,6.464473055
2019-01,Bronx,LCL/LTD,BX42,Peak,2993258,17581780.8,5.873793973
2019-01,Bronx,LCL/LTD,BX46,Off-Peak,724553,7681500,10.60170892
2019-01,Bronx,LCL/LTD,BX46,Peak,289974,2693908.8,9.290173602
2019-01,Bronx,LCL/LTD,BX4A,Off-Peak,2880575,18259246.8,6.338750701
2019-01,Bronx,LCL/LTD,BX4A,Peak,1707750,9898707.6,5.796344664
2019-01,Bronx,LCL/LTD,BX5,Off-Peak,4999181,44316162,8.864684435
2019-01,Bronx,LCL/LTD,BX5,Peak,3223555,25115446.8,7.791226394
2019-01,Bronx,LCL/LTD,BX5SHTL,Off-Peak,18421,35467.2,1.925367787
2019-01,Bronx,LCL/LTD,BX5SHTL,Peak,11198,64746,5.781925344
2019-01,Bronx,LCL/LTD,BX6,Off-Peak,7080070,50807041.2,7.176064813
2019-01,Bronx,LCL/LTD,BX6,Peak,3136591,18980438.4,6.051295308
2019-01,Bronx,LCL/LTD,BX7,Off-Peak,6480233,45052948.8,6.952365571
2019-01,Bronx,LCL/LTD,BX7,Peak,3612382,21992360.4,6.088049492
2019-01,Bronx,LCL/LTD,BX7SHTL,Off-Peak,3619,20426.4,5.644211108
2019-01,Bronx,LCL/LTD,BX8,Off-Peak,6271469,50906343.6,8.117132302
2019-01,Bronx,LCL/LTD,BX8,Peak,3939992,30390238.8,7.71327424
2019-01,Bronx,LCL/LTD,BX9,Off-Peak,14062476,92366787.6,6.568316106
2019-01,Bronx,LCL/LTD,BX9,Peak,7204634,41971860,5.825675531
2019-02,Bronx,LCL/LTD,BX1,Off-Peak,8741636,59297907.6,6.783387869
2019-02,Bronx,LCL/LTD,BX1,Peak,4143363,27028724.4,6.523378328
2019-02,Bronx,LCL/LTD,BX11,Off-Peak,6670468,41252004,6.184274327
2019-02,Bronx,LCL/LTD,BX11,Peak,4268437,22575844.8,5.289019095
2019-02,Bronx,LCL/LTD,BX12,Off-Peak,4801519,42956665.2,8.946474064
2019-02,Bronx,LCL/LTD,BX12,Peak,2277995,17281000.8,7.586057388
2019-02,Bronx,LCL/LTD,BX13,Off-Peak,4509746,28777176,6.381107938
2019-02,Bronx,LCL/LTD,BX13,Peak,3162399,16936189.2,5.35548778
2019-02,Bronx,LCL/LTD,BX15,Off-Peak,11603700,71870666.4,6.193771504
2019-02,Bronx,LCL/LTD,BX15,Peak,5311995,28781503.2,5.418209769
2019-02,Bronx,LCL/LTD,BX16,Off-Peak,4090994,38237500.8,9.346750643
2019-02,Bronx,LCL/LTD,BX16,Peak,2639147,22286278.8,8.444500742
2019-02,Bronx,LCL/LTD,BX17,Off-Peak,5464234,37991343.6,6.952729989
2019-02,Bronx,LCL/LTD,BX17,Peak,3366265,21047421.6,6.252455347
2019-02,Bronx,LCL/LTD,BX19,Off-Peak,10022440,58841532,5.870978724
2019-02,Bronx,LCL/LTD,BX19,Peak,4361158,22750142.4,5.216537076
2019-02,Bronx,LCL/LTD,BX2,Off-Peak,8691352,48015990,5.524570861
2019-02,Bronx,LCL/LTD,BX2,Peak,4423843,24094144.8,5.446428546
2019-02,Bronx,LCL/LTD,BX20,Off-Peak,225198,2019016.8,8.965518344
2019-02,Bronx,LCL/LTD,BX20,Peak,696400,5872874.4,8.433191269
2019-02,Bronx,LCL/LTD,BX21,Off-Peak,7726249,55813104,7.223829312
2019-02,Bronx,LCL/LTD,BX21,Peak,3417558,21244564.8,6.216299709
2019-02,Bronx,LCL/LTD,BX22,Off-Peak,5768121,36918248.4,6.400394236
2019-02,Bronx,LCL/LTD,BX22,Peak,3429887,19569182.4,5.705488956
2019-02,Bronx,LCL/LTD,BX23,Off-Peak,2142375,24676351.2,11.51822216
2019-02,Bronx,LCL/LTD,BX23,Peak,1998501,21371169.6,10.69359965
2019-02,Bronx,LCL/LTD,BX24,Off-Peak,1218760,11192623.2,9.183615478
2019-02,Bronx,LCL/LTD,BX24,Peak,502541,4042051.2,8.043226722
2019-02,Bronx,LCL/LTD,BX26,Off-Peak,4131618,29626923.6,7.17077997
2019-02,Bronx,LCL/LTD,BX26,Peak,2452196,16004520,6.526607172
2019-02,Bronx,LCL/LTD,BX27,Off-Peak,3204911,23902412.4,7.458058086
2019-02,Bronx,LCL/LTD,BX27,Peak,2103859,14301781.2,6.797880086
2019-02,Bronx,LCL/LTD,BX28,Off-Peak,6122230,44914197.6,7.336248001
2019-02,Bronx,LCL/LTD,BX28,Peak,2507513,15619442.4,6.229057397
2019-02,Bronx,LCL/LTD,BX29,Off-Peak,1319838,19986256.8,15.14296209
2019-02,Bronx,LCL/LTD,BX29,Peak,727255,10479704.4,14.40994479
